Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Cycling,2017-02-18 11:34:51,false,"Berkeley Cycling","27.62","1,628","02:17:39","148","171","12.0","33.8","2,828","2,769","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","--","0.0","00:00:00","02:17:39","301","1,680"
Cycling,2017-02-15 16:35:20,false,"Berkeley Cycling","13.86","1,027","01:12:08","154","172","11.5","34.5","1,660","1,627","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","01:12:08","279","1,636"
Cycling,2017-02-04 11:49:08,false,"Petaluma Cycling","37.94","2,533","02:58:55","157","177","12.7","41.2","2,904","2,825","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","02:58:55","14","791"
Cycling,2017-01-29 10:07:36,false,"Berkeley Cycling","31.27","1,826","02:35:55","148","174","12.0","33.0","3,179","3,127","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","--","0.0","00:00:00","02:39:58","240","1,709"
Cycling,2017-01-26 15:53:33,false,"Berkeley Cycling","18.90","1,290","01:45:08","154","172","10.8","35.1","2,277","2,293","0.00","0.0","0.0","0.0","0.0","0.0","0:00","39.2","0:00","No","00:00.00","--","0.0","00:00:00","01:45:08","175","1,665"
Cycling,2017-01-24 16:10:18,false,"Berkeley Cycling","15.09","986","01:20:07","152","172","11.3","33.1","1,699","1,841","0.00","0.0","0.0","0.0","0.0","0.0","0:00","35.6","0:00","No","00:00.00","--","0.0","00:00:00","01:20:07","154","1,657"
Cycling,2017-01-17 11:29:06,false,"Santa Rosa Cycling","29.12","1,481","02:05:35","148","166","13.9","30.4","955","873","0.00","0.0","0.0","0.0","0.0","0.0","0:00","39.2","0:00","No","00:00.00","--","0.0","00:00:00","02:05:35","161","564"
Cycling,2017-01-15 10:42:59,false,"Sausalito Cycling","27.41","1,437","02:14:04","145","172","12.3","28.1","1,096","1,066","0.00","0.0","0.0","0.0","0.0","0.0","0:00","37.4","0:00","No","00:00.00","--","0.0","00:00:00","02:14:04","63","403"
Cycling,2017-01-14 10:05:21,false,"Berkeley Cycling","22.93","1,394","01:59:42","151","170","11.5","34.1","2,572","2,546","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","--","0.0","00:00:00","01:59:42","224","1,700"
Cycling,2017-01-09 14:05:18,false,"Oakland Cycling","4.94","371","00:24:54","--","--","11.9","27.4","302","299","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","00:24:54","117","375"
Cycling,2016-06-11 08:33:45,false,"Berkeley Cycling","34.82","1,614","02:53:40","146","172","12.0","32.3","3,691","3,698","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","200","1,656"
Cycling,2016-06-07 17:07:16,false,"Berkeley Cycling","23.14","1,110","01:50:27","148","170","12.6","33.8","2,694","2,694","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","196","1,668"
Cycling,2016-06-05 11:18:59,false,"Sausalito Cycling","26.57","871","02:11:33","123","168","12.1","26.2","1,217","1,194","0.00","0.0","0.0","0.0","0.0","0.0","0:00","59.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","-1","335"
Cycling,2016-06-04 08:37:40,false,"Berkeley Cycling","38.34","1,704","02:57:16","147","175","13.0","42.4","3,707","3,740","0.00","0.0","0.0","0.0","0.0","0.0","0:00","57.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","170","1,096"
Cycling,2016-05-28 08:45:47,false,"Berkeley Cycling","34.96","1,629","02:40:10","148","175","13.1","40.7","3,363","3,360","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","194","1,055"
Cycling,2016-05-27 10:58:41,false,"Berkeley Cycling","19.69","1,069","01:37:55","152","173","12.1","31.5","2,362","2,349","0.00","0.0","0.0","0.0","0.0","0.0","0:00","64.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","328","1,675"
Cycling,2016-05-22 09:14:35,false,"Sausalito Cycling","28.06","1,241","02:03:52","139","169","13.6","28.5","1,352","1,352","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","-228","324"
Cycling,2016-05-21 08:04:39,false,"Martinez Cycling","37.35","1,809","03:01:19","141","172","12.4","41.2","3,881","3,862","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","31","977"
Cycling,2016-05-19 11:21:32,false,"Berkeley Cycling","16.60","908","01:29:56","144","168","11.1","32.7","2,156","2,136","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","226","1,661"
Cycling,2016-05-14 08:40:54,false,"San Francisco Cycling","35.49","1,595","02:39:29","148","177","13.4","33.7","2,726","2,740","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","-45","698"
Cycling,2016-05-12 11:20:18,false,"Berkeley Cycling","23.44","1,180","01:45:23","151","174","13.3","31.0","2,152","2,142","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","268","1,027"
Cycling,2016-05-08 11:37:20,false,"Sausalito Cycling","27.21","892","02:21:26","121","157","11.5","24.1","1,211","1,191","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","-17","311"
Cycling,2016-05-01 08:32:41,false,"Sausalito Cycling","29.85","1,147","02:04:07","141","170","14.4","31.1","1,325","1,332","0.00","0.0","0.0","0.0","0.0","0.0","0:00","57.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","36","364"
Cycling,2016-04-30 07:53:04,false,"Berkeley Cycling","38.12","1,679","03:01:46","145","176","12.6","38.4","3,957","3,924","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","247","1,198"
Cycling,2016-04-28 11:49:37,false,"Santa Rosa Cycling","32.66","1,438","02:05:07","151","166","15.7","28.1","1,293","1,266","0.00","0.0","0.0","0.0","0.0","0.0","0:00","66.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","185","536"
Cycling,2016-04-25 15:48:43,false,"Berkeley Cycling","23.17","1,137","01:44:27","150","172","13.3","33.4","2,175","2,201","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","289","1,092"
Cycling,2016-04-23 08:22:02,false,"Berkeley Cycling","34.84","1,667","02:37:09","150","173","13.3","37.4","3,530","3,543","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","160","1,061"
Cycling,2016-04-21 15:59:31,false,"Berkeley Cycling","21.65","994","01:43:10","144","172","12.6","33.6","1,969","1,969","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","7","1,095"
Cycling,2016-04-16 10:48:22,false,"Berkeley Cycling","22.50","1,133","01:54:29","144","175","11.8","35.4","2,779","2,766","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","140","1,026"
Cycling,2016-04-14 16:01:16,false,"Berkeley Cycling","26.79","1,269","02:07:14","145","171","12.6","34.1","2,595","2,595","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","147","1,085"
Cycling,2016-04-12 16:12:53,false,"Berkeley Cycling","23.16","1,164","01:54:48","150","175","12.1","34.2","2,743","2,736","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","209","1,769"
Cycling,2016-04-07 16:27:01,false,"Berkeley Cycling","26.99","1,290","02:05:21","148","175","12.9","33.1","2,651","2,635","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","186","1,125"
Cycling,2016-04-03 09:35:59,false,"Sausalito Cycling","28.64","1,073","02:11:17","135","163","13.1","32.3","1,480","1,486","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","-9","326"
Cycling,2016-04-02 08:59:47,false,"Berkeley Cycling","38.04","1,787","03:01:59","147","180","12.5","36.3","3,875","3,862","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","-61","1,119"
Cycling,2016-03-20 09:42:10,false,"Sausalito Cycling","28.54","1,103","02:18:01","133","158","12.4","27.0","978","981","0.00","0.0","0.0","0.0","0.0","0.0","0:00","50.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","-31","165"
Cycling,2016-03-19 08:15:19,false,"Berkeley Cycling","34.72","1,601","02:50:31","144","174","12.2","34.8","3,573","3,593","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","154","1,106"
Cycling,2016-03-15 11:07:35,false,"Berkeley Cycling","26.57","1,444","02:03:47","156","183","12.9","33.5","2,546","2,507","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","79","1,035"
Cycling,2016-03-02 11:04:30,false,"Berkeley Cycling","26.53","1,480","02:08:08","155","182","12.4","33.2","2,621","2,605","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","183","1,111"
Cycling,2016-02-28 06:32:52,false,"Sausalito Cycling","31.46","1,567","02:59:39","140","167","10.5","31.2","3,012","3,048","0.00","0.0","0.0","0.0","0.0","0.0","0:00","39.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","13","1,995"
Cycling,2016-02-26 14:16:46,false,"Berkeley Cycling","26.80","1,324","02:14:10","146","176","12.0","32.6","2,638","2,644","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","186","1,129"
Cycling,2016-02-21 09:14:03,false,"Berkeley Cycling","44.24","1,896","03:33:50","145","181","12.4","31.7","3,281","3,274","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","82","1,093"
Cycling,2016-02-15 09:22:19,false,"Berkeley Cycling","20.71","1,076","01:50:21","146","185","11.3","29.5","2,195","2,175","0.00","0.0","0.0","0.0","0.0","0.0","0:00","57.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","238","1,035"
Cycling,2016-02-14 10:24:06,false,"Berkeley Cycling","30.49","1,525","02:26:21","150","184","12.5","32.4","2,684","2,612","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","180","1,132"
Cycling,2016-02-09 11:02:10,false,"Berkeley Cycling","14.67","568","01:09:21","130","161","12.7","25.1","361","581","0.00","0.0","0.0","0.0","0.0","0.0","0:00","59.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","16","338"
Cycling,2016-02-06 08:40:03,false,"Berkeley Cycling","34.83","1,755","02:58:33","147","180","11.7","34.3","3,589","3,576","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","137","1,105"
Cycling,2016-02-04 11:24:16,false,"Berkeley Cycling","25.21","1,438","02:02:50","157","185","12.3","35.2","2,520","2,470","0.00","0.0","0.0","0.0","0.0","0.0","0:00","44.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","219","1,198"
Cycling,2016-01-31 11:35:11,false,"Berkeley Cycling","27.36","1,410","02:20:05","147","180","11.7","32.0","2,490","2,428","0.00","0.0","0.0","0.0","0.0","0.0","0:00","41.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","199","1,115"
Cycling,2015-12-20 14:06:25,false,"Chicago Cycling","28.56","1,185","01:52:45","144","160","15.2","25.0","1,109","1,089","0.00","0.0","0.0","0.0","0.0","0.0","0:00","42.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","583","637"
Cycling,2015-12-15 10:15:49,false,"Chicago Cycling","20.74","958","01:24:30","149","168","14.7","23.0","236","207","0.00","0.0","0.0","0.0","0.0","0.0","0:00","33.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","602","655"
Cycling,2015-12-12 07:38:11,false,"Chicago Cycling","48.62","1,711","03:14:52","143","181","15.0","29.6","692","745","0.00","0.0","0.0","0.0","0.0","0.0","0:00","37.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","554","686"
Cycling,2015-12-10 11:15:53,false,"Chicago Cycling","26.44","1,261","01:47:34","155","176","14.8","24.4","1,220","1,194","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","582","652"
Cycling,2015-12-05 07:46:50,false,"Chicago Cycling","48.70","2,252","03:12:51","156","186","15.2","29.7","886","843","0.00","0.0","0.0","0.0","0.0","0.0","0:00","26.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","608","743"
Cycling,2015-11-16 11:05:35,false,"Chicago Cycling","26.58","1,305","01:48:01","157","178","14.8","28.0","512","472","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","599","661"
Cycling,2015-11-07 07:40:30,false,"Chicago Cycling","48.65","1,898","03:11:23","146","186","15.3","31.4","981","997","0.00","0.0","0.0","0.0","0.0","0.0","0:00","37.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","591","717"
Cycling,2015-11-05 10:41:00,false,"Chicago Cycling","24.00","1,108","01:34:22","152","170","15.3","22.3","751","699","0.00","0.0","0.0","0.0","0.0","0.0","0:00","62.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","597","673"
Cycling,2015-11-03 11:11:36,false,"Chicago Cycling","36.86","1,595","02:27:34","151","181","15.0","26.0","679","633","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","593","665"
Cycling,2015-11-01 13:15:40,false,"Chicago Cycling","37.72","1,321","02:21:28","143","177","16.0","24.9","774","778","0.00","0.0","0.0","0.0","0.0","0.0","0:00","57.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","588","623"
Cycling,2015-10-27 10:02:20,false,"Chicago Cycling","22.28","1,025","01:27:18","153","173","15.3","26.8","495","456","0.00","0.0","0.0","0.0","0.0","0.0","0:00","48.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","598","658"
Cycling,2015-10-24 07:37:55,false,"Chicago Cycling","43.19","1,789","02:48:22","148","184","15.4","31.0","584","387","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","588","902"
Cycling,2015-10-22 12:24:38,false,"Chicago Cycling","26.20","1,167","01:37:20","155","171","16.2","24.1","400","390","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","594","636"
Cycling,2015-10-20 11:26:34,false,"Chicago Cycling","26.21","1,286","01:39:41","160","176","15.8","22.3","528","509","0.00","0.0","0.0","0.0","0.0","0.0","0:00","59.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","591","640"
Cycling,2015-10-17 07:44:20,false,"Chicago Cycling","49.09","2,066","03:37:29","146","183","13.5","28.5","761","804","0.00","0.0","0.0","0.0","0.0","0.0","0:00","32.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","558","677"
Cycling,2015-10-15 11:04:34,false,"Chicago Cycling","26.25","1,248","01:40:20","159","183","15.7","23.3","518","492","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","600","650"
Cycling,2015-10-11 11:48:03,false,"Chicago Cycling","28.69","1,328","02:02:24","148","177","14.1","21.8","679","610","0.00","0.0","0.0","0.0","0.0","0.0","0:00","64.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","605","727"
Cycling,2015-09-27 07:13:11,false,"Three Oaks Cycling","99.84","4,063","05:45:47","155","182","17.3","34.8","4,275","4,213","0.00","0.0","0.0","0.0","0.0","0.0","0:00","60.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","448","875"
Cycling,2015-09-24 10:20:32,false,"Chicago Cycling","32.92","1,544","02:06:59","155","178","15.6","21.7","472","466","0.00","0.0","0.0","0.0","0.0","0.0","0:00","62.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","591","629"
Cycling,2015-09-21 10:58:36,false,"Chicago Cycling","26.44","1,180","01:42:00","149","168","15.6","24.5","404","387","0.00","0.0","0.0","0.0","0.0","0.0","0:00","60.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","299","350"
Cycling,2015-09-19 09:41:53,false,"Chicago Cycling","42.10","1,687","02:47:44","145","176","15.1","27.9","899","955","0.00","0.0","0.0","0.0","0.0","0.0","0:00","55.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","556","658"
Cycling,2015-09-13 06:46:43,false,"Chicago Cycling","45.10","1,953","02:49:42","146","187","15.9","30.0","866","846","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","407","621"
Cycling,2015-09-10 11:08:45,false,"Chicago Cycling","26.60","1,172","01:40:07","150","174","15.9","22.6","354","348","0.00","0.0","0.0","0.0","0.0","0.0","0:00","66.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","593","642"
Cycling,2015-09-07 12:48:05,false,"Chicago Cycling","37.78","1,495","02:32:25","144","176","14.9","24.8","591","551","0.00","0.0","0.0","0.0","0.0","0.0","0:00","71.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","587","648"
Cycling,2015-09-05 06:41:10,false,"Chicago Cycling","49.40","2,045","03:06:50","147","192","15.9","29.1","679","719","0.00","0.0","0.0","0.0","0.0","0.0","0:00","64.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","507","630"
Cycling,2015-08-26 11:21:18,false,"Chicago Cycling","26.38","1,158","01:43:45","148","177","15.3","23.8","410","404","0.00","0.0","0.0","0.0","0.0","0.0","0:00","57.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","577","615"
Cycling,2015-08-22 06:44:11,false,"Chicago Cycling","49.27","2,210","03:10:11","151","186","15.5","29.0","896","902","0.00","0.0","0.0","0.0","0.0","0.0","0:00","59.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","627","740"
Cycling,2015-08-20 11:02:15,false,"Chicago Cycling","26.29","1,176","01:46:58","145","174","14.7","26.9","801","823","0.00","0.0","0.0","0.0","0.0","0.0","0:00","60.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","552","601"
Cycling,2015-08-15 06:41:20,false,"Chicago Cycling","48.74","1,974","03:24:04","146","184","14.3","30.2","906","906","0.00","0.0","0.0","0.0","0.0","0.0","0:00","64.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","597","725"
Cycling,2015-08-13 10:41:45,false,"Chicago Cycling","28.59","1,355","02:02:46","147","166","14.0","23.7","636","610","0.00","0.0","0.0","0.0","0.0","0.0","0:00","80.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","616","665"
Cycling,2015-08-11 11:08:42,false,"Chicago Cycling","26.27","1,257","01:54:01","149","176","13.8","25.2","456","459","0.00","0.0","0.0","0.0","0.0","0.0","0:00","71.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","545","584"
Cycling,2015-08-06 11:37:48,false,"Chicago Cycling","26.09","1,147","01:47:04","144","167","14.6","22.8","433","440","0.00","0.0","0.0","0.0","0.0","0.0","0:00","68.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","484","524"
Cycling,2015-08-04 11:54:03,false,"Chicago Cycling","27.11","1,121","01:53:26","141","162","14.3","23.5","499","495","0.00","0.0","0.0","0.0","0.0","0.0","0:00","73.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","688","726"
Cycling,2015-08-01 07:24:09,false,"Chicago Cycling","41.92","1,896","02:56:41","145","188","14.2","29.4","817","810","0.00","0.0","0.0","0.0","0.0","0.0","0:00","64.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","648","755"
Cycling,2015-07-30 10:26:37,false,"Chicago Cycling","22.33","959","01:34:10","140","159","14.2","26.0","367","374","0.00","0.0","0.0","0.0","0.0","0.0","0:00","75.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","612","652"
Cycling,2015-07-28 11:20:11,false,"Chicago Cycling","28.88","1,268","02:02:33","145","182","14.1","27.6","479","463","0.00","0.0","0.0","0.0","0.0","0.0","0:00","73.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","579","654"
Cycling,2015-07-25 06:47:45,false,"Chicago Cycling","57.06","2,161","03:59:00","141","182","14.3","31.2","1,027","1,030","0.00","0.0","0.0","0.0","0.0","0.0","0:00","69.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","608","750"
Cycling,2015-07-23 11:12:45,false,"Chicago Cycling","26.56","1,226","01:50:09","149","185","14.5","26.7","413","417","0.00","0.0","0.0","0.0","0.0","0.0","0:00","73.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","568","604"
Cycling,2015-07-21 11:14:06,false,"Chicago Cycling","21.74","929","01:34:04","140","177","13.9","27.0","308","299","0.00","0.0","0.0","0.0","0.0","0.0","0:00","68.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","536","581"
Cycling,2015-07-18 06:43:38,false,"Chicago Cycling","49.04","2,140","03:43:21","143","189","13.2","28.3","876","912","0.00","0.0","0.0","0.0","0.0","0.0","0:00","69.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","564","694"
Cycling,2015-07-14 11:03:18,false,"Chicago Cycling","28.50","1,326","01:51:51","151","182","15.3","26.5","509","535","0.00","0.0","0.0","0.0","0.0","0.0","0:00","66.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","636","702"
Cycling,2015-07-11 06:41:08,false,"Chicago Cycling","49.64","2,150","03:29:22","145","189","14.2","29.5","764","768","0.00","0.0","0.0","0.0","0.0","0.0","0:00","62.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","581","707"
Cycling,2015-07-09 11:30:16,false,"Chicago Cycling","22.59","1,060","01:30:08","149","180","15.0","27.4","358","377","0.00","0.0","0.0","0.0","0.0","0.0","0:00","60.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","588","639"
Cycling,2015-07-06 11:45:53,false,"Chicago Cycling","26.31","1,407","02:01:41","151","177","13.0","25.2","679","630","0.00","0.0","0.0","0.0","0.0","0.0","0:00","71.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","560","627"
Cycling,2015-07-02 12:10:21,false,"Evanston Cycling","40.24","1,621","02:27:27","149","180","16.4","26.3","1,030","1,017","0.00","0.0","0.0","0.0","0.0","0.0","0:00","57.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","569","694"
Cycling,2015-06-27 06:40:38,false,"Chicago Cycling","46.84","1,998","03:17:23","145","182","14.2","29.5","876","902","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","572","688"
Cycling,2015-06-20 06:47:49,false,"Chicago Cycling","49.40","2,028","03:43:42","142","183","13.2","28.8","696","725","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","598","714"
Cycling,2015-06-13 06:42:14,false,"Chicago Cycling","49.21","2,011","03:29:52","139","186","14.1","28.7","758","764","0.00","0.0","0.0","0.0","0.0","0.0","0:00","51.8","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","507","607"
Cycling,2015-06-07 09:08:46,false,"Union Cycling","40.82","1,588","02:44:45","141","170","14.9","31.2","1,004","1,001","0.00","0.0","0.0","0.0","0.0","0.0","0:00","59.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","798","1,063"
Cycling,2015-06-06 06:46:08,false,"Chicago Cycling","48.27","2,019","03:27:19","144","181","14.0","30.6","997","1,001","0.00","0.0","0.0","0.0","0.0","0.0","0:00","46.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","564","672"
Cycling,2015-06-04 11:35:46,false,"Chicago Cycling","27.42","1,345","02:09:08","144","176","12.7","24.3","509","479","0.00","0.0","0.0","0.0","0.0","0.0","0:00","66.2","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","648","703"
Cycling,2015-06-02 12:24:03,false,"Chicago Cycling","27.28","1,186","01:58:50","143","172","13.8","22.6","456","423","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","619","690"
Cycling,2015-05-31 16:00:45,false,"Evanston Cycling","36.28","1,407","02:15:25","144","168","16.1","27.2","1,027","1,043","0.00","0.0","0.0","0.0","0.0","0.0","0:00","41.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","302","465"
Cycling,2015-05-28 12:15:32,false,"Chicago Cycling","26.37","1,366","02:11:24","149","183","12.0","29.8","420","364","0.00","0.0","0.0","0.0","0.0","0.0","0:00","64.4","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","293","371"
Cycling,2015-05-23 06:43:43,false,"Chicago Cycling","49.13","2,990","03:45:16","--","--","13.1","28.8","761","755","0.00","0.0","0.0","0.0","0.0","0.0","0:00","53.6","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","559","675"
